Flight_ID,Delay_Code,DelayCode_ID,DATOP_UTC,FLIGHT_NO,STD_UTC,ATD_UTC,STA_UTC,ATA_UTC,Delay_Minutes,Controllable
91120,FRT,247,20/1/2018,UO1586,2018-01-20T23:40:00,2018-01-20T23:47:00,2018-01-21T02:10:00,2018-01-21T01:43:00,7,1
91213,ROF,304,20/1/2018,UO1703,2018-01-20T03:00:00,2018-01-20T03:02:00,2018-01-20T06:10:00,2018-01-20T06:21:00,2,1
91244,FRE,240,20/1/2018,UO1704,2018-01-20T06:55:00,2018-01-20T07:09:00,2018-01-20T11:10:00,2018-01-20T11:02:00,14,1
91302,PHE,279,20/1/2018,UO1918,2018-01-20T05:25:00,2018-01-20T05:29:00,2018-01-20T09:55:00,2018-01-20T10:14:00,4,1
91342,FCL,231,20/1/2018,UO1979,2018-01-20T05:00:00,2018-01-20T05:11:00,2018-01-20T09:05:00,2018-01-20T09:21:00,11,1
91566,FPK,268,20/1/2018,UO3385,2018-01-20T01:55:00,2018-01-20T01:57:00,2018-01-20T03:45:00,2018-01-20T03:46:00,2,1
91667,FTI,253,20/1/2018,UO4231,2018-01-20T04:15:00,2018-01-20T04:34:00,2018-01-20T07:50:00,2018-01-20T08:00:00,19,1
94718,FRI,243,20/1/2018,UO8302,2018-01-20T11:30:00,2018-01-20T11:46:00,2018-01-20T18:45:00,2018-01-20T17:55:00,16,1
89884,TDA,313,21/1/2018,UO515,2018-01-21T04:05:00,2018-01-21T04:17:00,2018-01-21T05:40:00,2018-01-21T05:56:00,12,1
89915,GLA,181,21/1/2018,UO516,2018-01-21T06:15:00,2018-01-21T06:28:00,2018-01-21T07:50:00,2018-01-21T08:06:00,13,1
89951,GLH,180,21/1/2018,UO559,2018-01-21T12:30:00,2018-01-21T12:39:00,2018-01-21T14:45:00,2018-01-21T14:46:00,9,1
89965,RCA,301,21/1/2018,UO560,2018-01-21T00:40:00,2018-01-21T00:48:00,2018-01-21T03:10:00,2018-01-21T03:09:00,8,1
90096,FTM,254,21/1/2018,UO891,2018-01-21T08:35:00,2018-01-21T08:57:00,2018-01-21T10:35:00,2018-01-21T10:54:00,22,1
90137,GLS,183,21/1/2018,UO899,2018-01-21T05:35:00,2018-01-21T05:38:00,2018-01-21T08:05:00,2018-01-21T08:04:00,3,1
90177,FLW,236,21/1/2018,UO933,2018-01-21T23:45:00,2018-01-21T23:51:00,2018-01-22T03:00:00,2018-01-22T02:53:00,6,1
90221,CDL,215,21/1/2018,UO934,2018-01-21T03:45:00,2018-01-21T03:52:00,2018-01-21T07:45:00,2018-01-21T07:46:00,7,1
90296,CID,218,21/1/2018,UO951,2018-01-21T23:20:00,2018-01-21T23:31:00,2018-01-22T02:50:00,2018-01-22T02:48:00,11,1
90353,PHA,284,21/1/2018,UO952,2018-01-21T03:35:00,2018-01-21T03:53:00,2018-01-21T07:35:00,2018-01-21T07:53:00,18,1
90384,CPP,220,21/1/2018,UO955,2018-01-21T10:15:00,2018-01-21T10:26:00,2018-01-21T14:10:00,2018-01-21T14:05:00,11,1
90415,EFK,264,21/1/2018,UO956,2018-01-21T14:55:00,2018-01-21T15:18:00,2018-01-21T20:05:00,2018-01-21T20:30:00,23,1
90445,FTI,253,21/1/2018,UO957,2018-01-21T15:50:00,2018-01-21T15:53:00,2018-01-21T19:45:00,2018-01-21T19:23:00,3,1
90507,GBS,169,21/1/2018,UO959,2018-01-21T07:50:00,2018-01-21T08:41:00,2018-01-21T12:05:00,2018-01-21T12:04:00,51,1
90605,EFK,264,21/1/2018,UO1006,2018-01-21T01:15:00,2018-01-21T01:24:00,2018-01-21T04:25:00,2018-01-21T04:42:00,9,1
90618,PEK,287,21/1/2018,UO1007,2018-01-21T05:10:00,2018-01-21T05:47:00,2018-01-21T09:15:00,2018-01-21T09:36:00,37,1
90711,FAF,225,21/1/2018,UO1039,2018-01-21T00:00:00,2018-01-21T00:07:00,2018-01-21T02:10:00,2018-01-21T02:49:00,7,1
90738,FTW,255,21/1/2018,UO1040,2018-01-21T03:15:00,2018-01-21T03:28:00,2018-01-21T06:30:00,2018-01-21T05:56:00,13,1
90804,GBD,168,21/1/2018,UO1086,2018-01-21T08:45:00,2018-01-21T08:46:00,2018-01-21T12:20:00,2018-01-21T11:36:00,1,1
90888,POK,288,21/1/2018,UO1097,2018-01-21T18:05:00,2018-01-21T18:37:00,2018-01-21T21:25:00,2018-01-21T21:45:00,32,1
90858,DFK,256,21/1/2018,UO1098,2018-01-21T13:20:00,2018-01-21T13:44:00,2018-01-21T17:05:00,2018-01-21T17:39:00,24,1
90956,TMT,322,21/1/2018,UO1182,2018-01-21T06:05:00,2018-01-21T06:44:00,2018-01-21T10:55:00,2018-01-21T12:05:00,39,1
91071,PHA,284,21/1/2018,UO1346,2018-01-21T05:40:00,2018-01-21T05:44:00,2018-01-21T10:10:00,2018-01-21T10:11:00,4,1
91115,GSE,184,21/1/2018,UO1585,2018-01-21T13:00:00,2018-01-21T13:27:00,2018-01-21T15:45:00,2018-01-21T15:56:00,27,1
91276,GLE,182,21/1/2018,UO1917,2018-01-21T01:10:00,2018-01-21T01:16:00,2018-01-21T04:40:00,2018-01-21T04:55:00,6,1
91378,GCL,170,21/1/2018,UO1980,2018-01-21T10:00:00,2018-01-21T10:22:00,2018-01-21T15:25:00,2018-01-21T15:41:00,22,1
91641,FLM,235,21/1/2018,UO4231,2018-01-21T04:15:00,2018-01-21T04:30:00,2018-01-21T07:50:00,2018-01-21T07:52:00,15,1
94719,GSS,185,21/1/2018,UO8303,2018-01-21T13:15:00,2018-01-21T13:40:00,2018-01-21T20:00:00,2018-01-21T20:01:00,25,1
94720,PHR,285,21/1/2018,UO8304,2018-01-21T20:45:00,2018-01-21T20:59:00,2018-01-22T00:00:00,2018-01-21T23:34:00,14,1
89827,TTS,324,22/1/2018,UO461,2018-01-22T23:40:00,2018-01-22T23:48:00,2018-01-23T01:20:00,2018-01-23T01:13:00,8,1
89889,FTW,255,22/1/2018,UO515,2018-01-22T03:00:00,2018-01-22T03:05:00,2018-01-22T04:35:00,2018-01-22T04:42:00,5,1
89920,PSO,290,22/1/2018,UO516,2018-01-22T05:10:00,2018-01-22T05:19:00,2018-01-22T06:55:00,2018-01-22T07:07:00,9,1
90035,GLA,181,22/1/2018,UO885,2018-01-22T23:15:00,2018-01-22T23:18:00,2018-01-23T01:15:00,2018-01-23T00:59:00,3,1
90101,FRL,244,22/1/2018,UO891,2018-01-22T08:45:00,2018-01-22T08:50:00,2018-01-22T10:45:00,2018-01-22T10:51:00,5,1
90270,GLB,179,22/1/2018,UO948,2018-01-22T19:55:00,2018-01-22T20:09:00,2018-01-23T00:00:00,2018-01-22T23:57:00,14,1
90389,FTW,255,22/1/2018,UO956,2018-01-22T14:55:00,2018-01-22T17:15:00,2018-01-22T20:05:00,2018-01-22T22:46:00,140,1
90481,GSE,184,22/1/2018,UO959,2018-01-22T07:50:00,2018-01-22T08:19:00,2018-01-22T12:05:00,2018-01-22T11:52:00,29,1
90551,ROF,304,22/1/2018,UO971,2018-01-22T05:05:00,2018-01-22T05:06:00,2018-01-22T08:20:00,2018-01-22T08:08:00,1,1
90649,FFO,266,22/1/2018,UO1019,2018-01-22T01:15:00,2018-01-22T01:22:00,2018-01-22T04:50:00,2018-01-22T04:47:00,7,1
90809,FRH,242,22/1/2018,UO1086,2018-01-22T09:15:00,2018-01-22T09:43:00,2018-01-22T12:20:00,2018-01-22T12:41:00,28,1
90818,PEK,287,22/1/2018,UO1087,2018-01-22T13:00:00,2018-01-22T13:24:00,2018-01-22T15:45:00,2018-01-22T15:49:00,24,1
90911,FAB,224,22/1/2018,UO1149,2018-01-22T07:10:00,2018-01-22T07:12:00,2018-01-22T11:10:00,2018-01-22T13:05:00,2,1
90920,FAH,227,22/1/2018,#VALUE!,2018-01-22T11:55:00,2018-01-23T06:59:00,2018-01-22T17:20:00,2018-01-23T12:30:00,1144,1
90982,FRL,244,22/1/2018,UO1182,2018-01-22T06:05:00,2018-01-22T06:35:00,2018-01-22T12:00:00,2018-01-22T12:32:00,30,1
91066,PHM,282,22/1/2018,UO1345,2018-01-22T01:50:00,2018-01-22T02:02:00,2018-01-22T05:25:00,2018-01-22T05:23:00,12,1
91097,FAH,227,22/1/2018,UO1585,2018-01-22T13:00:00,2018-01-22T13:18:00,2018-01-22T15:45:00,2018-01-22T15:49:00,18,1
91182,TMT,322,22/1/2018,UO1664,2018-01-22T04:30:00,2018-01-22T04:32:00,2018-01-22T08:50:00,2018-01-22T09:02:00,2,1
91285,CID,218,22/1/2018,UO1917,2018-01-22T01:05:00,2018-01-22T01:10:00,2018-01-22T04:40:00,2018-01-22T04:30:00,5,1
91325,PSP,291,22/1/2018,UO1979,2018-01-22T05:00:00,2018-01-22T05:12:00,2018-01-22T09:05:00,2018-01-22T09:41:00,12,1
91352,FRE,240,22/1/2018,#VALUE!,2018-01-22T10:00:00,2018-01-23T11:02:00,2018-01-22T15:25:00,2018-01-23T16:12:00,1502,1
91387,FRD,239,22/1/2018,UO1997,2018-01-22T02:35:00,2018-01-22T02:48:00,2018-01-22T06:00:00,2018-01-22T06:16:00,13,1
91406,FSS,252,22/1/2018,UO2177,2018-01-22T06:55:00,2018-01-22T07:04:00,2018-01-22T10:30:00,2018-01-22T10:38:00,9,1
91480,TMT,322,22/1/2018,UO2183,2018-01-22T00:25:00,2018-01-22T00:53:00,2018-01-22T03:30:00,2018-01-22T03:40:00,28,1
91705,FFL,265,22/1/2018,UO3213,2018-01-22T06:00:00,2018-01-22T06:05:00,2018-01-22T10:00:00,2018-01-22T09:43:00,5,1
91587,FFO,266,22/1/2018,UO3385,2018-01-22T07:45:00,2018-01-22T08:07:00,2018-01-22T09:40:00,2018-01-22T09:57:00,22,1
91623,FRO,245,22/1/2018,UO3981,2018-01-22T23:45:00,2018-01-22T23:48:00,2018-01-23T01:45:00,2018-01-23T01:37:00,3,1
91662,FTI,253,22/1/2018,UO4231,2018-01-22T04:15:00,2018-01-22T04:17:00,2018-01-22T07:50:00,2018-01-22T07:39:00,2,1
91693,PHB,280,22/1/2018,UO4232,2018-01-22T08:40:00,2018-01-22T08:43:00,2018-01-22T13:10:00,2018-01-22T13:34:00,3,1
89752,RCA,301,23/1/2018,UO375,2018-01-23T13:30:00,2018-01-23T13:44:00,2018-01-23T18:25:00,2018-01-23T18:36:00,14,1
89871,FRR,249,23/1/2018,UO515,2018-01-23T04:05:00,2018-01-23T04:14:00,2018-01-23T05:40:00,2018-01-23T05:52:00,9,1
89975,EDB,260,23/1/2018,UO560,2018-01-23T00:40:00,2018-01-23T00:48:00,2018-01-23T02:45:00,2018-01-23T02:58:00,8,1
90173,FAF,225,23/1/2018,UO933,2018-01-23T00:00:00,2018-01-23T00:01:00,2018-01-23T03:10:00,2018-01-23T03:24:00,1,1
90226,GFS,175,23/1/2018,UO934,2018-01-23T03:55:00,2018-01-23T04:11:00,2018-01-23T08:00:00,2018-01-23T08:20:00,16,1
90274,FRG,241,23/1/2018,UO948,2018-01-23T19:55:00,2018-01-23T20:28:00,2018-01-24T00:00:00,2018-01-24T00:30:00,33,1
90305,CID,218,23/1/2018,UO951,2018-01-23T23:20:00,2018-01-23T23:25:00,2018-01-24T02:50:00,2018-01-24T03:05:00,5,1
90344,FTW,255,23/1/2018,UO952,2018-01-23T03:35:00,2018-01-23T03:55:00,2018-01-23T07:35:00,2018-01-23T07:49:00,20,1
90363,CDE,214,23/1/2018,UO955,2018-01-23T10:15:00,2018-01-23T10:39:00,2018-01-23T14:10:00,2018-01-23T14:55:00,24,1
90394,FRT,247,23/1/2018,UO956,2018-01-23T14:55:00,2018-01-23T15:50:00,2018-01-23T20:05:00,2018-01-23T20:50:00,55,1
90486,FSL,250,23/1/2018,UO959,2018-01-23T07:50:00,2018-01-23T08:05:00,2018-01-23T12:05:00,2018-01-23T11:55:00,15,1
90517,FRB,238,23/1/2018,UO960,2018-01-23T13:05:00,2018-01-23T13:28:00,2018-01-23T16:55:00,2018-01-23T17:02:00,23,1
90543,TMT,322,23/1/2018,UO971,2018-01-23T04:50:00,2018-01-23T04:57:00,2018-01-23T08:10:00,2018-01-23T08:10:00,7,1
90610,FRD,239,23/1/2018,UO1006,2018-01-23T01:15:00,2018-01-23T01:31:00,2018-01-23T04:40:00,2018-01-23T04:52:00,16,1
90627,RCA,301,23/1/2018,UO1007,2018-01-23T05:30:00,2018-01-23T05:36:00,2018-01-23T09:15:00,2018-01-23T09:32:00,6,1
90654,FRI,243,23/1/2018,UO1019,2018-01-23T01:15:00,2018-01-23T01:21:00,2018-01-23T04:50:00,2018-01-23T04:51:00,6,1
90680,FAF,225,23/1/2018,UO1020,2018-01-23T05:35:00,2018-01-23T05:38:00,2018-01-23T09:55:00,2018-01-23T10:13:00,3,1
90756,TNA,323,23/1/2018,UO1040,2018-01-23T04:20:00,2018-01-23T04:26:00,2018-01-23T06:50:00,2018-01-23T07:05:00,6,1
90787,PDE,276,23/1/2018,UO1086,2018-01-23T08:45:00,2018-01-23T09:10:00,2018-01-23T12:20:00,2018-01-23T12:05:00,25,1
90868,FLI,234,23/1/2018,UO1096,2018-01-23T15:50:00,2018-01-23T15:51:00,2018-01-23T19:45:00,2018-01-23T19:15:00,1,1
90925,FFU,267,23/1/2018,UO1181,2018-01-23T01:20:00,2018-01-23T01:27:00,2018-01-23T05:10:00,2018-01-23T05:32:00,7,1
91000,PHM,282,23/1/2018,UO1203,2018-01-23T03:05:00,2018-01-23T03:08:00,2018-01-23T07:10:00,2018-01-23T07:15:00,3,1
94722,CID,218,23/1/2018,UO1204,2018-01-23T07:55:00,2018-01-23T12:37:00,2018-01-23T13:20:00,2018-01-23T17:54:00,282,1
91134,RCA,301,23/1/2018,UO1586,2018-01-23T23:40:00,2018-01-23T23:47:00,2018-01-24T01:50:00,2018-01-24T01:58:00,7,1
91227,ROF,304,23/1/2018,UO1704,2018-01-23T08:00:00,2018-01-23T08:20:00,2018-01-23T11:55:00,2018-01-23T12:26:00,20,1
91281,RAG,296,23/1/2018,UO1917,2018-01-23T01:30:00,2018-01-23T01:41:00,2018-01-23T05:10:00,2018-01-23T05:24:00,11,1
91330,PHS,281,23/1/2018,UO1979,2018-01-23T05:00:00,2018-01-23T05:12:00,2018-01-23T09:05:00,2018-01-23T09:22:00,12,1
91357,FAB,224,23/1/2018,UO1980,2018-01-23T10:00:00,2018-01-23T11:41:00,2018-01-23T15:25:00,2018-01-23T17:01:00,101,1
91437,TTL,319,23/1/2018,UO2178,2018-01-23T11:15:00,2018-01-23T11:42:00,2018-01-23T15:45:00,2018-01-23T15:51:00,27,1
89992,POK,288,24/1/2018,UO729,2018-01-24T23:40:00,2018-01-25T00:00:00,2018-01-25T02:55:00,2018-01-25T03:24:00,20,1
90031,TDU,315,24/1/2018,UO885,2018-01-24T00:05:00,2018-01-24T00:13:00,2018-01-24T02:05:00,2018-01-24T02:03:00,8,1
90146,FSO,251,24/1/2018,UO899,2018-01-24T06:50:00,2018-01-24T06:53:00,2018-01-24T09:35:00,2018-01-24T09:09:00,3,1
90160,RAT,299,24/1/2018,UO900,2018-01-24T10:10:00,2018-01-24T12:18:00,2018-01-24T12:50:00,2018-01-24T14:27:00,128,1
90186,GBS,169,24/1/2018,UO933,2018-01-24T23:45:00,2018-01-24T23:51:00,2018-01-25T03:00:00,2018-01-25T03:02:00,6,1
90243,FCL,231,24/1/2018,UO947,2018-01-24T15:45:00,2018-01-24T15:54:00,2018-01-24T19:10:00,2018-01-24T19:29:00,9,1
90278,TCT,312,24/1/2018,UO948,2018-01-24T19:55:00,2018-01-24T20:30:00,2018-01-25T00:00:00,2018-01-25T00:09:00,35,1
90309,GSE,184,24/1/2018,UO951,2018-01-24T23:20:00,2018-01-24T23:21:00,2018-01-25T02:50:00,2018-01-25T02:55:00,1,1
90335,PHS,281,24/1/2018,UO952,2018-01-24T03:35:00,2018-01-24T04:02:00,2018-01-24T06:50:00,2018-01-24T07:43:00,27,1
90398,FCL,231,24/1/2018,UO956,2018-01-24T14:55:00,2018-01-24T15:28:00,2018-01-24T20:05:00,2018-01-24T20:29:00,33,1
90490,TDU,315,24/1/2018,UO959,2018-01-24T07:50:00,2018-01-24T07:55:00,2018-01-24T12:05:00,2018-01-24T11:39:00,5,1
90521,FPK,268,24/1/2018,UO960,2018-01-24T13:05:00,2018-01-24T13:06:00,2018-01-24T16:55:00,2018-01-24T16:47:00,1,1
90689,PHR,285,24/1/2018,UO1020,2018-01-24T05:35:00,2018-01-24T05:53:00,2018-01-24T09:50:00,2018-01-24T10:00:00,18,1
90791,TNA,323,24/1/2018,UO1086,2018-01-24T08:45:00,2018-01-24T08:47:00,2018-01-24T12:20:00,2018-01-24T11:51:00,2,1
91004,PHR,285,24/1/2018,UO1203,2018-01-24T03:05:00,2018-01-24T03:16:00,2018-01-24T07:10:00,2018-01-24T07:35:00,11,1
91041,RCA,301,24/1/2018,UO1204,2018-01-24T07:55:00,2018-01-24T08:31:00,2018-01-24T13:20:00,2018-01-24T14:09:00,36,1
91268,FAO,229,24/1/2018,UO1917,2018-01-24T01:10:00,2018-01-24T01:17:00,2018-01-24T04:40:00,2018-01-24T05:00:00,7,1
91294,CDE,214,24/1/2018,UO1918,2018-01-24T05:25:00,2018-01-24T05:44:00,2018-01-24T09:55:00,2018-01-24T10:17:00,19,1
91334,GFS,175,24/1/2018,UO1979,2018-01-24T05:00:00,2018-01-24T05:12:00,2018-01-24T09:05:00,2018-01-24T09:21:00,12,1
91361,FRG,241,24/1/2018,UO1980,2018-01-24T10:00:00,2018-01-24T10:20:00,2018-01-24T15:25:00,2018-01-24T15:35:00,20,1
91654,FRO,245,24/1/2018,UO4231,2018-01-24T01:15:00,2018-01-24T01:18:00,2018-01-24T04:40:00,2018-01-24T05:11:00,3,1
91685,GBS,169,24/1/2018,UO4232,2018-01-24T05:15:00,2018-01-24T05:30:00,2018-01-24T08:55:00,2018-01-24T09:49:00,15,1
89756,RAO,298,25/1/2018,UO375,2018-01-25T13:30:00,2018-01-25T13:36:00,2018-01-25T18:25:00,2018-01-25T18:33:00,6,1
89788,PHM,282,25/1/2018,UO389,2018-01-25T10:05:00,2018-01-25T10:07:00,2018-01-25T13:45:00,2018-01-25T13:39:00,2,1
89849,PHM,282,25/1/2018,UO462,2018-01-25T02:00:00,2018-01-25T02:24:00,2018-01-25T03:40:00,2018-01-25T04:06:00,24,1
89867,PHS,281,25/1/2018,UO515,2018-01-25T04:05:00,2018-01-25T04:19:00,2018-01-25T05:40:00,2018-01-25T05:49:00,14,1
89979,PHB,280,25/1/2018,UO560,2018-01-25T00:40:00,2018-01-25T00:52:00,2018-01-25T02:45:00,2018-01-25T03:10:00,12,1
90005,TDD,314,25/1/2018,UO730,2018-01-25T03:40:00,2018-01-25T04:07:00,2018-01-25T07:40:00,2018-01-25T08:26:00,27,1
90023,FTM,254,25/1/2018,UO885,2018-01-25T22:50:00,2018-01-25T22:51:00,2018-01-26T00:50:00,2018-01-26T00:34:00,1,1
90247,FAB,224,25/1/2018,UO947,2018-01-25T15:45:00,2018-01-25T15:49:00,2018-01-25T19:10:00,2018-01-25T19:17:00,4,1
90282,PHE,279,25/1/2018,UO948,2018-01-25T19:55:00,2018-01-25T20:15:00,2018-01-26T00:00:00,2018-01-25T23:53:00,20,1
90313,RAO,298,25/1/2018,UO951,2018-01-25T23:20:00,2018-01-25T23:32:00,2018-01-26T02:50:00,2018-01-26T02:54:00,12,1
90327,FCS,233,25/1/2018,UO952,2018-01-25T03:35:00,2018-01-25T03:45:00,2018-01-25T06:55:00,2018-01-25T07:41:00,10,1
90371,TMT,322,25/1/2018,UO955,2018-01-25T10:15:00,2018-01-25T10:25:00,2018-01-25T14:10:00,2018-01-25T14:12:00,10,1
90402,FCS,233,25/1/2018,UO956,2018-01-25T14:55:00,2018-01-25T15:08:00,2018-01-25T20:05:00,2018-01-25T20:12:00,13,1
